id,first_name,last_name,position,age,prime_age,year,state,country,college_id,college,stars,height,overall,finishing,shooting2,shooting3,free_throw,ballwork,rebounding,interior_defense,perimeter_defense,overall_grade,finishing_grade,shooting2_grade,shooting3_grade,free_throw_grade,ballwork_grade,rebounding_grade,interior_defense_grade,perimeter_defense_grade,pro_potential_grade,potential_grade,draft_pick_id,draft_pick,drafted_team_id,drafted_team_abbr,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,archetype,prediction,recruiting_bias_value,stamina,playtime_expectations,minutes,previous_team_id,previous_team,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,defense,created_at,updated_at,deleted_at,inside_proportion,mid_range_proportion,three_point_proportion,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,standing_reach,vertical_leap,lane_agility,max_vertical_leap,three_quarter_sprint,shuttle_run,wing_span,potential,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,relative_type,notes,is_international
4849,Charles,Warren,PG,23,25,0,Washington,USA,278,NKU,1,7-0,43,11,9,18,9,9,3,10,6,F,C+,D,B+,C,C,F,C+,D,47,C+,0,,0,,0,1,0,0,0,0,0,0,0,,0,,34,0,0,0,,Average,Market-driven,Average,Average,"Seeks out tutoring",4849,0,"2025-12-11 23:44:35.165","2025-12-11 23:44:35.165",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,59,0,0,0,,,0,0,0,0,,0
4859,Sean,Goldsmith,PF,23,29,0,"American Samoa",USA,0,,1,6-9,38,5,7,9,13,5,11,5,11,F,F,F,C-,C-,F,D,D,C+,44,B-,0,,0,,0,0,0,1,0,1,0,1,0,,0,,48,0,0,0,,Average,"Highest bidder",Average,Average,Average,4859,0,"2025-12-12 00:06:54.796","2025-12-12 00:06:54.796",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
4860,Roderick,Quinn,PG,23,29,0,,Algeria,0,,1,6-9,34,1,11,7,13,12,6,4,6,F,F,C-,F,C,C-,D,F,F,53,C+,0,,0,,1,0,0,0,1,1,0,1,0,,0,,44,0,0,0,,Average,Average,Average,"Focuses on Max Weight",Average,4860,0,"2025-12-12 00:09:01.554","2025-12-12 00:09:01.554",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,27,0,0,0,,,0,0,0,0,,0
4861,Ralph,Sharpe,SG,23,27,0,"South Dakota",USA,279,OAK,2,6-11,46,12,9,11,11,12,3,12,7,F,B-,D,D,C+,C,F,C,C-,56,B-,0,,0,,0,0,1,0,1,1,1,0,0,,0,,48,0,0,0,,Irrational,Average,Average,Average,Average,4861,0,"2025-12-11 23:44:49.037","2025-12-11 23:44:49.037",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,27,0,0,0,,,0,0,0,0,,0
4871,Robert,Heller,C,23,25,0,"North Dakota",USA,280,PFW,1,6-10,34,2,4,9,9,6,8,17,5,F,F,F,C-,C-,D,C-,B+,F,76,A+,0,,0,,0,0,0,0,0,0,1,0,0,,0,,37,0,0,0,,Average,Average,Legacy,"Gym Rat",Average,4871,0,"2025-12-11 23:44:56.572","2025-12-11 23:44:56.572",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,30,0,0,0,,,0,0,0,0,,0
4872,Michael,Walker,C,23,30,0,,Senegal,0,,1,6-11,25,4,10,5,2,4,1,11,11,F,F,C,D,F,F,F,C,C,51,B,0,,0,,0,0,0,0,0,0,0,1,0,,0,,47,0,0,0,,Average,Average,Average,Average,"Studies hard",4872,0,"2025-12-12 00:12:29.836","2025-12-12 00:12:29.836",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,19,0,0,0,,,0,0,0,0,,0
4873,Jeffrey,Musa,SG,23,24,0,,Spain,280,PFW,1,7-0,34,2,5,9,2,12,10,5,5,F,F,D,D,F,C+,C,F,F,45,B-,0,,0,,0,0,0,0,1,1,1,1,0,,0,,40,0,0,0,,Average,Average,"Prefers to be close to home","Footwork king",Average,4873,0,"2025-12-11 23:44:58.427","2025-12-11 23:44:58.427",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
4883,David,Paulson,SF,23,27,0,Louisiana,USA,281,RMU,1,7-0,42,13,1,10,18,5,5,10,10,F,B-,F,C-,A-,D,D,C-,D,43,C,0,,0,,0,0,1,1,0,0,1,1,0,,0,,40,0,0,0,,Disloyal,Average,"Prefers to play for a team with a rich history",Average,"Didn't come here to play school",4883,0,"2025-12-11 23:45:04.305","2025-12-11 23:45:04.305",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,41,0,0,0,,,0,0,0,0,,0
4884,Travis,Palermo,C,23,29,0,,Lithuania,247,PRST,1,7-1,30,2,11,4,5,2,12,7,10,F,F,C+,D,D,F,B-,D,C+,44,C+,0,,0,,1,1,0,1,1,1,0,0,0,,0,,48,0,0,0,,Average,Average,"Prefers to play for an up-and-coming team","Focuses on Max Reps",Average,4884,0,"2025-12-11 23:39:34.730","2025-12-11 23:39:34.730",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,19,0,0,0,,,0,0,0,0,,0
4885,Paul,Anderson,PF,23,26,0,Oklahoma,USA,281,RMU,1,7-1,39,7,5,3,11,8,12,10,2,F,D,F,D,C-,F,C,D,F,72,A,0,,0,,0,0,1,0,0,1,0,0,0,,0,,37,0,0,0,,Average,Average,Average,Average,Tutor,4885,0,"2025-12-11 23:45:06.120","2025-12-11 23:45:06.120",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,15,0,0,0,,,0,0,0,0,,0
4895,Willie,Frazier,SF,23,26,0,Minnesota,USA,0,,1,6-9,23,8,5,7,11,2,4,2,2,F,D,D,C-,D,F,F,F,F,72,A,0,,0,,1,1,0,0,0,0,0,0,0,,0,,36,0,0,0,,Jokester,Average,Average,Average,Average,4895,0,"2025-12-12 00:12:55.337","2025-12-12 00:12:55.337",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,28,0,0,0,,,0,0,0,0,,0
4896,Robert,Whelton,PG,23,24,0,Texas,USA,282,WRST,2,7-1,48,11,10,11,8,10,12,10,3,F,C+,C-,C-,D,C,C-,C,F,48,B,0,,0,,1,0,1,0,0,1,1,0,0,,0,,36,0,0,0,,Average,"Drafted team discount",Average,Average,Average,4896,0,"2025-12-11 23:45:11.720","2025-12-11 23:45:11.720",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,21,0,0,0,,,0,0,0,0,,0
4897,Jonathan,Bohrer,SG,23,27,0,Connecticut,USA,282,WRST,1,7-1,38,10,10,11,11,5,7,10,2,F,C+,C,C+,C,D,D,C,F,55,B+,0,,0,,1,0,0,1,1,0,0,0,0,,0,,43,0,0,0,,Average,Average,Average,Average,Average,4897,0,"2025-12-11 23:45:13.927","2025-12-11 23:45:13.927",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,25,0,0,0,,,0,0,0,0,,0
4907,Christopher,Nguyen,C,23,25,0,Montana,USA,283,YSU,1,7-0,36,7,12,1,5,11,5,9,5,F,C-,C+,F,F,C-,D,C-,F,4,F,0,,0,,1,0,0,0,0,1,1,0,0,,0,,37,0,0,0,,Average,Average,"Prefers to play for a specific coach",Average,Average,4907,0,"2025-12-11 23:45:24.866","2025-12-11 23:45:24.866",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,17,0,0,0,,,0,0,0,0,,0
4908,Steven,Yeager,SF,23,29,0,Maryland,USA,0,,1,6-10,32,3,3,3,8,10,7,8,9,F,F,D,D,C,C,C-,C-,C,47,C+,0,,0,,1,1,0,1,0,1,0,1,0,,0,,40,0,0,0,,Average,Average,"Prefers to be close to home","Trolls on Discord",Average,4908,0,"2025-12-12 00:08:07.196","2025-12-12 00:08:07.196",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,23,0,0,0,,,0,0,0,0,,0
4909,Shuang,Huynh,SF,23,29,0,Missouri,USA,283,YSU,1,6-10,44,11,8,11,6,10,10,6,4,F,C-,C,C-,D,D,C+,D,F,49,C+,0,,0,,1,1,0,0,1,0,0,0,0,,0,,43,0,0,0,,"Absent Minded",Average,Legacy,Average,Average,4909,0,"2025-12-11 23:45:22.699","2025-12-11 23:45:22.699",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,47,0,0,0,,,0,0,0,0,,0
4919,Jeffery,Pope,C,23,28,0,,Israel,284,BRWN,2,7-0,39,7,5,9,8,10,9,6,6,F,F,F,C,F,D,D,C-,D,44,B-,0,,0,,0,0,0,0,0,0,0,0,0,,0,,42,0,0,0,,Average,Average,Average,Average,Average,4919,0,"2025-12-11 23:45:35.132","2025-12-11 23:45:35.132",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,7,0,0,0,,,0,0,0,0,,0
4920,Arturo,Soto,SG,23,29,0,,Guyana,284,BRWN,1,6-10,43,3,8,11,5,11,10,12,10,F,F,D,C-,F,D,C+,C-,C,15,F,0,,0,,0,1,0,0,0,0,0,1,0,,0,,44,0,0,0,,Average,"Hates Tags",Average,Hard-working,Average,4920,0,"2025-12-11 23:45:32.972","2025-12-11 23:45:32.972",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,50,0,0,0,,,0,0,0,0,,0
4921,Edward,Pass,SG,23,25,0,"Rhode Island",USA,0,,1,7-0,39,8,10,8,2,6,11,7,10,F,C-,C+,F,F,D,C+,F,C-,43,C,0,,0,,0,0,0,0,0,0,0,1,0,,0,,41,0,0,0,,Average,Average,Average,Average,Average,4921,0,"2025-12-12 00:05:31.226","2025-12-12 00:05:31.226",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,20,0,0,0,,,0,0,0,0,,0
4931,Joseph,Hirschi,SF,23,25,0,Nebraska,USA,0,,2,7-0,38,2,7,7,4,11,11,5,11,F,F,C-,C-,F,C,C,D,D,89,A+,0,,0,,0,0,0,0,1,0,0,1,0,,0,,44,0,0,0,,Average,Average,Average,"Footwork king","Has other priorities",4931,0,"2025-12-12 00:04:57.908","2025-12-12 00:04:57.908",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,10,0,0,0,,,0,0,0,0,,0
4932,Harry,Thomas,C,23,26,0,"North Carolina",USA,285,COLU,1,7-1,39,12,5,5,7,8,4,9,11,F,C,D,F,D,D,D,C-,C+,62,B+,0,,0,,0,0,0,0,0,0,0,1,0,,0,,41,0,0,0,,Outgoing,Average,Average,"Streams too much",Average,4932,0,"2025-12-11 23:45:45.684","2025-12-11 23:45:45.684",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,14,0,0,0,,,0,0,0,0,,0
4933,Joseph,Barnes,SG,23,25,0,,Serbia,0,,1,7-0,22,3,1,5,10,2,5,5,10,F,F,F,D,C-,F,F,D,D,30,C,0,,0,,0,1,1,0,0,1,0,0,0,,0,,39,0,0,0,,Average,Average,Average,"Footwork king",Studious,4933,0,"2025-12-12 00:13:05.011","2025-12-12 00:13:05.011",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,14,0,0,0,,,0,0,0,0,,0
4943,Kerry,Kennedy,C,23,24,0,,Chad,286,COR,1,7-1,39,9,11,11,6,10,7,7,2,F,C-,C,D,D,C,F,C-,F,55,B-,0,,0,,0,1,0,0,0,0,1,0,0,,0,,35,0,0,0,,Reliable,Average,Average,Loud,Average,4943,0,"2025-12-11 23:45:52.005","2025-12-11 23:45:52.005",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
4944,John,Sisson,C,23,28,0,Oklahoma,USA,286,COR,1,7-0,43,5,2,10,2,16,7,12,10,F,D,F,C,F,B+,C-,C+,C,49,B,0,,0,,0,1,1,0,1,1,0,1,0,,0,,38,0,0,0,,Average,Average,Average,Average,Average,4944,0,"2025-12-11 23:45:54.004","2025-12-11 23:45:54.004",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,53,0,0,0,,,0,0,0,0,,0
4945,Gilberto,Reyes,SF,23,27,0,Minnesota,USA,286,COR,1,7-1,32,5,8,13,15,4,3,7,9,F,D,D,C+,C+,D,F,F,D,51,C+,0,,0,,0,0,0,1,0,0,0,1,0,,0,,36,0,0,0,,Average,"Hometown hero",Average,"Trolls on Discord",Average,4945,0,"2025-12-11 23:45:56.128","2025-12-11 23:45:56.128",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,72,0,0,0,,,0,0,0,0,,0
4955,Michael,Wolk,PG,23,29,0,"South Dakota",USA,0,,1,6-10,35,8,7,9,11,5,4,10,9,F,C-,C-,D,C-,F,F,C,D,48,C+,0,,0,,0,0,0,1,0,1,1,1,0,,0,,47,0,0,0,,Average,Average,Average,Average,"Studies hard",4955,0,"2025-12-12 00:07:06.898","2025-12-12 00:07:06.898",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,26,0,0,0,,,0,0,0,0,,0
4956,Quentin,Kumar,C,23,30,0,,Indonesia,287,DART,2,6-10,58,9,16,8,8,16,12,12,10,D-,C,B,F,F,B,C,C+,C-,40,C,0,,0,,1,0,1,0,1,0,0,1,0,,0,,40,0,0,0,,Average,"Championship seeking",Average,"Track Athlete",Average,4956,0,"2025-12-11 23:46:02.848","2025-12-11 23:46:02.848",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,60,0,0,0,,,0,0,0,0,,0
4957,Douglas,Krstic,PG,23,25,0,,Ireland,0,,1,7-1,32,4,5,11,11,5,6,10,7,F,D,F,C,C+,D,C-,C,C-,59,B+,0,,0,,0,1,1,0,1,1,1,0,0,,0,,35,0,0,0,,Irrational,Market-driven,Average,Average,"Teacher's Pet",4957,0,"2025-12-12 00:09:20.857","2025-12-12 00:09:20.857",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,20,0,0,0,,,0,0,0,0,,0
4967,Dennis,Hancock,PG,23,27,0,Arizona,USA,0,,1,6-9,31,3,3,5,11,6,8,10,6,F,D,F,F,C,D,C-,C-,D,43,C+,0,,0,,1,0,1,0,1,1,1,0,0,,0,,47,0,0,0,,Stoic,Average,Average,Average,"Studies hard",4967,0,"2025-12-12 00:10:30.355","2025-12-12 00:10:30.355",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,22,0,0,0,,,0,0,0,0,,0
4968,John,Henderson,SG,23,29,0,Washington,USA,288,PENN,1,6-9,33,1,12,7,7,8,12,6,3,F,F,C+,D,D,C,C+,D,D,48,C+,0,,0,,1,0,0,1,0,0,0,0,0,,0,,37,0,0,0,,Motivational,Average,Average,Average,Average,4968,0,"2025-12-11 23:46:12.153","2025-12-11 23:46:12.153",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,20,0,0,0,,,0,0,0,0,,0
4969,Shane,Duhigg,PF,23,25,0,Arizona,USA,288,PENN,1,6-9,28,11,10,4,4,5,4,3,2,F,C-,D,F,F,F,F,F,F,41,C,0,,0,,0,0,0,0,0,0,1,0,0,,0,,41,0,0,0,,Reliable,"Hometown hero",Average,Average,"Never Studies",4969,0,"2025-12-11 23:46:14.368","2025-12-11 23:46:14.368",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,20,0,0,0,,,0,0,0,0,,0
4979,Gary,Carroll,PF,23,28,0,"Puerto Rico",USA,0,,1,7-0,36,7,6,4,15,5,13,4,3,F,D,D,F,B,F,C-,F,D,49,B,0,,0,,0,0,0,1,1,1,0,1,0,,0,,48,0,0,0,,Average,Loyal,Average,Average,Average,4979,0,"2025-12-12 00:07:12.634","2025-12-12 00:07:12.634",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,21,0,0,0,,,0,0,0,0,,0
4980,Anthony,Dejesus,PG,23,25,0,"South Carolina",USA,0,,1,7-1,37,10,6,4,4,8,9,10,2,F,D,F,F,F,D,D,C-,F,49,C+,0,,0,,1,0,0,0,0,0,0,0,0,,0,,41,0,0,0,,Dramatic,"Will eventually play for LeBron","Prefers to play for a team where he can start immediately",Average,Average,4980,0,"2025-12-12 00:06:08.709","2025-12-12 00:06:08.709",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,17,0,0,0,,,0,0,0,0,,0
4981,Jeremy,Gulczynski,PF,23,29,0,Indiana,USA,0,,1,7-1,39,8,9,3,10,4,9,9,13,F,D,C-,F,C,D,D,C-,C,49,C+,0,,0,,0,1,1,0,0,0,0,1,0,,0,,47,0,0,0,,Average,Average,Average,Average,"Teacher's Pet",4981,0,"2025-12-12 00:05:38.540","2025-12-12 00:05:38.540",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,17,0,0,0,,,0,0,0,0,,0
4991,Joseph,Michels,PF,23,27,0,Hawaii,USA,0,,1,6-11,47,5,20,4,6,11,12,7,11,F,F,B+,F,D,C,C,C-,C,45,C+,0,,0,,1,0,0,1,0,1,1,0,0,,0,,47,0,0,0,,Average,Market-driven,Average,Average,Average,4991,0,"2025-12-12 00:03:07.229","2025-12-12 00:03:07.229",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,56,0,0,0,,,0,0,0,0,,0
4992,Leon,Marshall,C,23,27,0,Minnesota,USA,0,,1,7-0,36,6,9,6,12,5,9,4,11,F,F,D,D,C,F,C,D,C-,90,A+,0,,0,,0,1,0,0,0,1,0,0,0,,0,,46,0,0,0,,Average,Average,"Prefers to be close to home",Quiet,Average,4992,0,"2025-12-12 00:06:10.608","2025-12-12 00:06:10.608",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
4993,George,Slagle,C,23,30,0,,Ukraine,0,,1,7-0,41,13,11,1,6,4,13,4,7,F,C-,C+,F,F,D,B-,D,F,89,A+,0,,0,,0,0,1,0,1,1,0,1,0,,0,,46,0,0,0,,Reliable,"Money motivated",Average,Average,Average,4993,0,"2025-12-12 00:04:33.060","2025-12-12 00:04:33.060",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
5003,Sameer,Cheng,SF,23,24,0,Nebraska,USA,291,YALE,2,7-1,45,9,8,5,11,8,11,10,9,F,D,C,D,C,C-,C+,D,C-,38,C,0,,0,,1,0,0,0,0,1,1,1,0,,0,,37,0,0,0,,Flamboyant,Average,Average,Average,Average,5003,0,"2025-12-11 23:46:36.473","2025-12-11 23:46:36.473",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,17,0,0,0,,,0,0,0,0,,0
5004,Clifford,Walker,SF,23,26,0,"South Carolina",USA,0,,1,6-10,30,4,2,11,10,2,5,10,14,F,F,F,D,D,F,D,C+,B-,48,C+,0,,0,,0,0,0,0,0,0,1,1,0,,0,,45,0,0,0,,Jokester,Market-driven,Average,Average,Average,5004,0,"2025-12-12 00:11:34.076","2025-12-12 00:11:34.076",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,59,0,0,0,,,0,0,0,0,,0
5005,Igor,Earl,SF,23,25,0,Mississippi,USA,291,YALE,1,7-1,33,6,5,12,12,10,2,9,4,F,F,D,C,C+,C,F,C,D,43,C+,0,,0,,1,0,0,0,0,0,0,0,0,,0,,42,0,0,0,,Extroverted,Average,"Prefers to play for a national championship contender",Average,Average,5005,0,"2025-12-11 23:46:38.977","2025-12-11 23:46:38.977",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,45,0,0,0,,,0,0,0,0,,0
5015,Geoffrey,Wisdom,PG,23,26,0,Virginia,USA,292,SIE,1,6-11,45,3,9,13,7,4,17,10,14,F,F,C-,C+,C-,F,B+,C-,B-,63,B,0,,0,,0,1,0,0,0,1,0,1,0,,0,,48,0,0,0,,Average,Average,Open-Minded,Hard-working,Average,5015,0,"2025-12-11 23:46:47.148","2025-12-11 23:46:47.148",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,56,0,0,0,,,0,0,0,0,,0
5016,Randy,Lee,C,23,26,0,"South Carolina",USA,0,,1,7-0,36,7,7,9,13,5,8,5,9,F,D,D,C,C-,D,F,D,C-,52,B-,0,,0,,0,0,1,1,0,1,0,0,0,,0,,43,0,0,0,,Average,Average,Average,Average,"Sits at the front of the class",5016,0,"2025-12-12 00:07:19.143","2025-12-12 00:07:19.143",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,19,0,0,0,,,0,0,0,0,,0
5017,Andrew,Points,PF,23,27,0,Massachusetts,USA,0,,1,7-1,36,8,5,5,4,7,5,14,10,F,C-,F,F,F,D,F,C,C-,9,F,0,,0,,0,1,1,1,0,1,1,0,0,,0,,43,0,0,0,,Average,Average,Average,Average,"Teacher's Pet",5017,0,"2025-12-12 00:07:20.978","2025-12-12 00:07:20.978",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,34,0,0,0,,,0,0,0,0,,0
5027,Robert,Cunningham,PG,23,24,0,"West Virginia",USA,0,,1,7-0,34,13,8,2,7,5,5,4,9,F,C,C-,F,D,D,F,D,C,55,B-,0,,0,,1,0,1,0,0,0,1,0,0,,0,,48,0,0,0,,Average,Average,Average,Average,Average,5027,0,"2025-12-12 00:08:27.239","2025-12-12 00:08:27.239",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,18,0,0,0,,,0,0,0,0,,0
5028,James,Anderson,SG,23,29,0,Vermont,USA,0,,1,6-9,20,2,3,11,3,5,3,5,6,F,F,F,D,F,D,F,F,C-,21,C-,0,,0,,1,1,0,0,0,0,1,0,0,,0,,43,0,0,0,,Motivational,"Will eventually play for LeBron",Average,"Footwork king","Studies hard",5028,0,"2025-12-12 00:13:14.733","2025-12-12 00:13:14.733",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,16,0,0,0,,,0,0,0,0,,0
5029,Michael,Byrd,C,23,25,0,Colorado,USA,293,IONA,1,6-9,36,12,7,12,9,6,6,2,5,F,B-,C-,C-,C,C-,D,F,F,61,B,0,,0,,0,1,1,0,0,1,0,0,0,,0,,36,0,0,0,,Popular,Average,Average,Average,Average,5029,0,"2025-12-11 23:47:02.230","2025-12-11 23:47:02.230",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,21,0,0,0,,,0,0,0,0,,0
5039,Eric,Garcia,SF,23,27,0,Colorado,USA,294,MSM,1,6-11,34,3,3,9,9,7,11,4,9,F,F,F,C-,C-,F,C,D,C,47,C+,0,,0,,1,1,0,0,1,0,0,1,0,,0,,40,0,0,0,,Average,"Wants extensions",Average,Average,Average,5039,0,"2025-12-11 23:47:12.548","2025-12-11 23:47:12.548",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,21,0,0,0,,,0,0,0,0,,0
5040,Scott,Ainsworth,SG,23,28,0,,Lithuania,0,,1,6-10,32,8,7,7,2,6,6,5,9,F,D,C-,C-,F,D,F,F,C-,44,B-,0,,0,,0,0,0,0,0,0,0,0,0,,0,,34,0,0,0,,Average,Average,"Prefers to play for a specific coach",Average,Average,5040,0,"2025-12-12 00:08:51.157","2025-12-12 00:08:51.157",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,34,0,0,0,,,0,0,0,0,,0
5041,George,Mcgee,C,23,24,0,,Guinea,294,MSM,1,6-10,21,2,11,9,5,2,2,10,4,F,F,C,D,F,F,F,C-,F,45,C,0,,0,,0,0,0,0,0,0,0,0,0,,0,,34,0,0,0,,Average,Average,Average,"Working-Class mentality",Average,5041,0,"2025-12-11 23:47:14.380","2025-12-11 23:47:14.380",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,19,0,0,0,,,0,0,0,0,,0
5051,James,Patti,PG,23,25,0,Washington,USA,295,MAN,1,6-9,43,8,12,3,11,10,11,6,6,F,C,C-,F,C+,C,C,F,F,18,D+,0,,0,,1,0,0,0,0,1,1,0,0,,0,,33,0,0,0,,Average,"Highest bidder",Average,Average,Average,5051,0,"2025-12-11 23:47:26.739","2025-12-11 23:47:26.739",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,25,0,0,0,,,0,0,0,0,,0
5052,Charles,Fleegle,PF,23,30,0,,Israel,295,MAN,1,7-0,33,6,4,10,6,1,11,10,9,F,D,F,C-,D,F,C-,D,C,23,D,0,,0,,0,0,0,1,0,1,1,1,0,,0,,41,0,0,0,,Average,Average,Average,Average,Average,5052,0,"2025-12-11 23:47:29.253","2025-12-11 23:47:29.253",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,13,0,0,0,,,0,0,0,0,,0
5053,Michael,Skaug,C,23,27,0,,Estonia,0,,1,7-0,31,9,4,2,8,6,8,4,5,F,C,D,F,D,D,C-,F,F,41,C,0,,0,,0,0,0,0,0,1,0,1,0,,0,,36,0,0,0,,Abrasive,Average,"Prefers to play for a specific coach",Average,"Frequent visits to the principal",5053,0,"2025-12-12 00:10:45.904","2025-12-12 00:10:45.904",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,29,0,0,0,,,0,0,0,0,,0
5063,Troy,Bellamy,C,23,25,0,,Tanzania,296,QUIN,1,6-10,38,7,3,4,8,12,9,5,5,F,F,F,F,C-,C-,C,F,D,49,C+,0,,0,,1,1,0,1,1,0,0,1,0,,0,,41,0,0,0,,Average,"Hometown hero",Average,"Center of Attention",Average,5063,0,"2025-12-11 23:47:38.856","2025-12-11 23:47:38.856",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,19,0,0,0,,,0,0,0,0,,0
5064,Robert,Carney,PG,23,25,0,Arizona,USA,296,QUIN,2,6-9,46,2,9,19,11,12,12,7,8,F,F,C-,A-,C,C,C+,F,C-,26,C-,0,,0,,0,1,0,0,1,1,0,0,0,,0,,41,0,0,0,,Motivation,Average,Average,Average,"Takes AP classes",5064,0,"2025-12-11 23:47:36.425","2025-12-11 23:47:36.425",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,24,0,0,0,,,0,0,0,0,,0
5065,Clement,Ferguson,PG,23,29,0,,Cameroon,296,QUIN,1,7-1,35,6,9,3,3,6,6,10,15,F,F,D,F,D,C-,D,C,B-,23,D+,0,,0,,1,0,1,0,1,1,1,1,0,,0,,44,0,0,0,,Average,Average,Average,Average,"Takes AP classes",5065,0,"2025-12-11 23:47:41.003","2025-12-11 23:47:41.003",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,41,0,0,0,,,0,0,0,0,,0
5075,Brad,Williams,PG,23,30,0,,Portugal,297,MRST,1,6-10,37,6,11,4,6,9,12,5,2,F,D,D,D,F,D,C+,D,F,29,C,0,,0,,1,1,1,0,0,1,1,0,0,,0,,40,0,0,0,,Average,Average,Average,Average,"Skips classes often",5075,0,"2025-12-11 23:47:50.468","2025-12-11 23:47:50.468",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,18,0,0,0,,,0,0,0,0,,0
5076,Aaron,Anderson,PF,23,28,0,Michigan,USA,0,,1,6-11,40,4,1,11,12,9,11,8,9,F,D,F,C,C,D,C+,C-,D,58,B-,0,,0,,0,0,0,0,1,1,0,1,0,,0,,39,0,0,0,,Average,"Hates Cleveland",Average,Average,"Didn't come here to play school",5076,0,"2025-12-12 00:05:55.727","2025-12-12 00:05:55.727",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,44,0,0,0,,,0,0,0,0,,0
5077,Luis,Sauceda,SF,23,27,0,,Uruguay,297,MRST,1,6-10,32,8,7,3,3,3,9,7,10,F,C-,D,F,F,D,C,D,C,45,C+,0,,0,,1,0,0,1,0,0,0,0,0,,0,,39,0,0,0,,Average,Average,Average,"Skips Leg Day",Average,5077,0,"2025-12-11 23:47:52.626","2025-12-11 23:47:52.626",NULL,0,0,0,,,,0,0,0,,0,0,0,0,0,,17,0,0,0,,,0,0,0,0,,0
