id,first_name,last_name,position,age,year,state,country,stars,height,shooting2,shooting3,finishing,free_throw,ballwork,rebounding,defense,interior_defense,perimeter_defense,potential,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,overall,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,team_id,team_abbr,college_id,college,draft_pick_id,draft_pick,drafted_team_id,drafted_team_abbr,prime_age,is_nba,max_requested,is_super_max_qualified,is_free_agent,is_g_league,is_two_way,is_waived,is_on_trade_block,is_first_team_anba,is_dpoy,is_mvp,is_international,is_retiring,position_one,position_two,position_three,position1_minutes,position2_minutes,position3_minutes,inside_percentage,mid_percentage,three_point_percentage,created_at,updated_at,deleted_at,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,drafted_round,previous_team_id,previous_team,is_accepting_offers,is_negotiating,minimum_value,signing_round,negotiation_round,archetype,inside_proportion,mid_range_proportion,three_point_proportion,p1_minutes,p2_minutes,p3_minutes,recruiting_bias_value,has_progressed,rejections,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,notes,relative_type,is_int_generated,is_int_declared
3526,Gerard,Collier,SF,32,10,,,0,6'8,11,16,14,11,10,12,12,13,12,37,D+,37,41,10,8,60,Disruptive,Average,,Average,,3526,64,"Taipei Fubon Braves",81,MISS,0,0,165,ORL,30,1,0,0,0,0,0,0,0,0,0,0,1,1,SF,SG,PF,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:09.054","2024-05-20 15:24:44.767",NULL,0,0,0,0,0,0,0,0,0,0,5,CHI,1,0,2.4,7,3,,0.9047596496263036,0.7315035069033216,1.476566727366909,8,0,0,,1,0,10,8,0,,,0,0,0,,0,0,NULL
3528,Adam,Flores,PF,32,10,,,0,6'7,10,14,8,13,14,12,12,9,12,27,D,27,38,0,0,56,,,,,,3528,0,FA,98,TCU,0,0,166,PHI,30,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:10.564","2023-01-06 00:09:03.323",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3530,Wayne,Ward,C,31,9,,,0,6'9,8,15,11,10,9,12,14,13,13,80,A-,80,40,0,0,56,,,,,,3530,167,PHX,112,CONN,0,0,167,PHX,27,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:12.098","2023-01-05 19:19:12.098",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3533,Shawn,Perez,SF,32,10,,,0,6'7,16,13,14,17,10,10,11,9,12,29,D,29,44,8,25,59,Average,Average,,Hard-working,,3533,56,"Guangdong Southern Tigers",80,ODU,0,0,171,SEA,30,1,0,0,0,0,0,0,0,0,0,0,1,1,SG,SF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:14.364","2024-05-20 15:24:46.352",NULL,0,0,0,0,0,0,0,0,0,0,18,MIN,1,0,2.4,8,3,,2.634968560241721,4.871933875610775,1.6825690856618067,25,0,0,,1,0,13,13,0,,,0,0,0,,0,0,NULL
3534,Chris,Jackson,SF,33,11,,,0,6'6,10,10,13,9,9,8,12,5,11,60,B-,60,41,0,0,47,,,,,,3534,172,TOR,18,CAL,0,0,172,TOR,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:15.127","2023-01-05 19:19:15.127",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3535,Earl,Freeman,C,33,11,,,0,6'9,13,12,8,10,10,10,14,7,14,47,C,47,39,0,0,49,,,,,,3535,0,FA,79,OKST,0,0,172,TOR,30,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:15.891","2023-01-06 00:10:05.904",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3536,Douglas,Barnes,C,29,7,,,0,6'10,13,11,10,11,13,14,13,8,15,30,D,30,45,10,0,59,Average,Average,,Average,,3536,0,FA,35,GASO,0,0,172,TOR,30,1,0,0,1,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:16.650","2024-05-20 15:24:46.657",NULL,0,0,0,0,0,1,1,1,3,0,20,NYK,1,0,2,9,6,"Rim Protector",0,0,0,0,0,0,,1,0,10,10,0,,,0,0,0,,0,0,NULL
3537,Marc,Wood,SF,33,11,,,0,6'8,9,10,8,6,6,8,13,8,11,48,C,48,38,0,0,39,,,,,,3537,174,UTA,57,MIAF,0,0,174,UTA,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:17.399","2023-01-05 19:19:17.399",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3538,Glen,Henry,SF,30,8,,,0,6'5,10,10,10,8,10,10,11,11,9,64,B,64,38,0,0,49,,,,,,3538,174,UTA,0,Australia,0,0,174,UTA,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:18.168","2023-01-05 19:19:18.168",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3539,Porfirio,Gunn,PG,34,12,,"Ivory Coast",0,6'2,14,14,21,13,13,20,12,8,17,98,A+,98,39,16,0,79,Average,Average,,Persistant,,3539,0,FA,98,TCU,0,0,175,VAN,30,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:18.921","2025-08-05 16:57:11.557",NULL,0,0,0,0,0,0,0,0,0,0,22,ORL,1,0,0.7,4,3,,0,0,0,0,0,0,,1,0,8,13,0,,,0,0,0,,0,0,0
3541,Patrick,Simmons,SF,32,10,,,0,6'7,15,10,11,19,18,9,13,13,17,64,B,64,39,11,30,67,Average,Average,,Average,,3541,70,"Melbourne United ",27,ECU,0,0,147,BKN,29,1,0,0,0,0,0,0,0,0,0,0,1,1,SG,SG,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:20.425","2024-05-20 15:24:47.634",NULL,1,0,1,0,1,0,1,0,4,0,23,PHI,1,0,2.4,6,4,,2.840068839382141,7.047346234651867,2.410830115404451,30,0,0,,1,0,13,13,0,,,0,0,0,,0,0,NULL
3542,Buck,Samson,C,32,10,,,0,6'9,9,14,13,6,9,12,11,8,11,49,C,49,46,0,0,52,,,,,,3542,177,BOS,97,CUSE,0,0,177,BOS,29,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:21.184","2023-01-05 19:19:21.184",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3543,Cordell,Scarborough,SG,26,4,,,0,6'4,15,11,14,15,10,10,12,8,16,35,D+,35,40,0,0,59,,,,,,3543,177,BOS,18,CAL,0,0,177,BOS,26,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:21.933","2023-01-05 19:19:21.933",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3544,Juan,Dawson,SF,29,7,,,0,6'6,10,15,10,10,12,10,12,10,12,36,D+,36,43,0,0,54,,,,,,3544,148,CHA,123,WAKE,0,0,148,CHA,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:22.690","2023-01-05 19:19:22.690",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3546,Raymond,Bell,SG,28,6,,,0,6'3,17,10,12,15,10,11,12,13,9,48,C,48,42,0,0,58,,,,,,3546,152,DET,0,Egypt,0,0,152,DET,27,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:24.281","2023-01-05 19:19:24.281",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3547,Ricardo,Frazier,PF,33,11,,,0,6'7,11,13,11,11,13,12,12,13,11,67,B,67,43,11,0,59,Average,Average,,"Gym Rat",,3547,44,"Panathinaikos ",102,TAMU,0,0,41,IND,29,1,0,0,0,0,0,0,0,0,0,0,1,1,SF,PF,C,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:25.056","2024-05-20 15:24:48.241",NULL,0,0,0,0,0,0,0,0,0,0,29,TOR,1,0,2.5,8,4,,0,0,0,0,0,0,,1,0,7,10,0,,,0,0,0,,0,0,NULL
3549,Kim,Chandler,SF,31,9,,,0,6'5,8,13,9,9,8,10,12,12,6,48,C,48,40,0,0,46,,,,,,3549,159,MIA,72,UNT,0,0,159,MIA,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:26.649","2023-01-05 19:19:26.649",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3550,Randy,Torres,C,28,6,,,0,6'10,11,16,9,9,9,12,12,9,13,62,B-,62,44,0,0,53,,,,,,3550,160,MIL,71,UNC,0,0,160,MIL,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:27.413","2023-01-05 19:19:27.413",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3551,Gustavo,Joseph,C,30,8,,,0,7-0,8,14,6,11,12,11,11,6,11,70,B+,70,40,0,0,48,,,,,,3551,161,MIN,0,Belgium,0,0,161,MIN,25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:28.179","2023-01-05 19:19:28.179",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3553,Christopher,Baker,PG,33,11,,,0,5'11,12,6,11,8,9,10,11,8,7,66,B,66,41,0,0,45,,,,,,3553,168,POR,57,MIAF,0,0,168,POR,26,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:29.754","2023-01-05 19:19:29.754",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3558,Sean,Jones,PF,30,8,,,0,6'6,8,9,11,6,13,9,12,11,9,81,A,81,42,0,0,50,,,,,,3558,146,ATL,75,ND,0,0,146,ATL,25,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:33.579","2023-01-05 19:19:33.579",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3559,Samuel,Wallace,SF,31,9,,,0,6'5,18,13,14,14,13,12,11,16,8,45,C,45,43,11,0,66,Average,Average,,Complacent,,3559,0,FA,108,TULS,0,0,147,BKN,30,1,0,0,1,0,0,0,0,0,0,0,1,1,SG,SF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:34.347","2024-07-01 15:47:46.383",NULL,0,0,0,1,0,0,0,1,2,0,9,DET,1,0,0.7,6,5,,0,0,0,0,0,0,,1,0,12,11,0,,,0,0,0,,0,0,NULL
3562,Kenneth,Scott,SF,33,11,,Indonesia,0,6'5,17,14,19,19,6,12,12,11,12,65,B,65,36,18,0,64,Disruptive,Average,,Average,,3562,0,FA,30,FLA,0,0,178,CLE,29,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:36.624","2025-08-05 16:57:15.386",NULL,1,0,0,0,1,0,1,0,3,0,0,,1,0,0.7,7,6,,0,0,0,0,0,0,,1,0,5,8,0,,,0,0,0,,0,0,0
3563,Bennett,TRUE,SG,27,5,,,0,6'0,10,14,12,10,11,12,13,15,12,27,D,27,42,0,0,59,,,,,,3563,150,DAL,29,FIU,0,0,150,DAL,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:37.405","2023-01-05 19:19:37.405",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3564,Jules,Lear,SF,30,8,,,0,6'6,8,14,10,10,7,11,11,7,12,50,C,50,35,0,0,47,,,,,,3564,150,DAL,13,BOIS,0,0,150,DAL,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:38.197","2023-01-05 19:19:38.197",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3565,Mark,Anderson,SF,32,10,,,0,6'6,13,7,10,16,9,9,11,7,13,54,C+,54,41,0,0,50,,,,,,3565,151,DEN,101,TEX,0,0,151,DEN,29,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:39.001","2023-01-05 19:19:39.001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3566,Philip,Baker,C,30,8,,,0,6'9,11,8,13,15,15,8,12,13,11,57,B-,57,37,0,0,59,,,,,,3566,0,FA,97,CUSE,0,0,152,DET,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:39.820","2023-01-06 00:06:46.995",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3569,Patrick,Simmons,C,28,6,,,0,6'9,12,12,13,13,12,8,13,11,13,47,C,47,40,0,0,57,,,,,,3569,0,FA,0,Canada,0,0,153,GSW,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:42.241","2023-01-06 00:06:56.234",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3570,Kareem,Crenshaw,PG,29,7,,,0,6'4,10,14,11,6,14,11,12,13,13,61,B-,61,41,0,0,59,,,,,,3570,154,HOU,86,PURD,0,0,154,HOU,27,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:43.039","2023-01-05 19:19:43.039",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3571,Andrew,Richardson,PF,30,8,,,0,6'6,7,13,8,9,13,8,14,10,15,65,B,65,39,0,0,50,,,,,,3571,156,LAL,32,FSU,0,0,156,LAL,27,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:43.808","2023-01-05 19:19:43.808",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3573,Justin,Watson,PG,30,8,,"South Korea",0,6'4,10,14,8,10,16,12,11,12,13,61,B-,61,39,14,0,59,Average,Average,,Lazy,,3573,0,FA,100,TENN,0,0,160,MIL,26,1,0,0,1,0,0,0,0,0,0,0,1,1,SG,PG,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:45.480","2025-08-05 16:57:16.656",NULL,0,0,1,1,0,0,0,0,2,0,3,BOS,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,10,14,0,,,0,0,0,,0,0,0
3574,Jonathan,Barnes,SF,32,10,,,0,6'6,13,11,10,13,10,9,11,11,7,29,D,29,37,0,0,50,,,,,,3574,160,MIL,32,FSU,0,0,160,MIL,29,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:46.291","2023-01-05 19:19:46.291",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3575,Adam,Rose,SF,28,6,,,0,6'7,12,14,14,15,10,10,12,11,13,38,D+,38,44,0,0,59,,,,,,3575,161,MIN,56,MEMP,0,0,161,MIN,30,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:47.091","2023-01-05 19:19:47.091",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3576,Jonathan,Brooks,PG,32,10,,,0,6'2,14,7,11,10,14,8,12,12,8,81,A,81,38,0,0,53,,,,,,3576,162,NOP,34,UGA,0,0,162,NOP,27,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:47.851","2023-01-05 19:19:47.851",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3578,Donald,Tran,PF,32,10,,,0,6'6,11,10,10,15,10,11,13,14,10,43,C-,43,42,0,0,55,,,,,,3578,163,NYK,60,MIST,0,0,163,NYK,30,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:49.431","2023-01-05 19:19:49.431",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3579,Marvin,Allison,SF,31,9,,,0,6'5,14,8,7,13,10,8,13,12,9,61,B-,61,39,0,0,46,,,,,,3579,163,NYK,139,SDST,0,0,163,NYK,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:50.282","2023-01-05 19:19:50.282",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3580,Thomas,Allen,SG,31,9,,,0,6'4,15,12,8,16,14,13,11,14,7,39,C-,39,41,0,0,59,,,,,,3580,165,ORL,0,"South Africa",0,0,165,ORL,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:51.075","2023-01-06 00:08:54.312",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3581,Joshua,Scott,PF,33,11,,Greece,0,6'6,16,10,12,7,10,17,13,9,11,93,A+,93,38,6,0,60,"Absent Minded",Average,,Average,,3581,0,FA,19,CMU,0,0,166,PHI,28,1,0,0,1,0,0,0,0,0,0,0,0,1,PF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:51.823","2025-08-05 16:57:17.273",NULL,0,1,0,1,0,0,0,0,2,0,10,"Golden State Warriors",1,0,0.7,6,5,,0,0,0,0,0,0,,1,0,16,15,0,,,0,0,0,,0,0,0
3582,Jose,Bailey,PF,31,9,,Indonesia,0,6'7,15,9,14,13,16,19,12,21,16,62,B-,62,44,17,0,79,Selfish,Average,,"Center of Attention",,3582,0,FA,0,Finland,0,0,167,PHX,29,1,0,0,1,0,0,0,0,0,0,0,0,1,PF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:52.573","2025-08-05 16:57:17.589",NULL,0,0,1,0,0,0,1,0,2,0,0,,1,0,0.7,6,5,,0,0,0,0,0,0,,1,0,13,14,0,,,0,0,0,,0,0,0
3583,Howard,Edwards,SF,32,10,,,0,6'7,13,7,9,13,10,9,11,6,11,40,C-,40,40,0,0,47,,,,,,3583,168,POR,132,WICH,0,0,168,POR,26,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:53.336","2023-01-05 19:19:53.336",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3584,Albert,Ramirez,PG,30,8,,,0,6'2,8,10,9,7,10,8,11,12,4,59,B-,59,39,0,0,43,,,,,,3584,168,POR,96,STAN,0,0,168,POR,25,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:19:54.101","2023-01-05 19:19:54.101",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3585,Jeffrey,Brown,SF,33,11,,,0,6'6,15,16,11,13,16,18,13,17,11,46,C,46,38,7,0,73,Average,Average,,Average,,3585,0,FA,122,VT,0,0,169,SAC,30,1,0,0,1,0,0,0,0,0,0,0,0,1,SF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:19:54.869","2024-08-13 19:47:52.355",NULL,0,1,0,0,0,1,0,0,2,0,0,,1,0,0.7,4,3,,0,0,0,0,0,0,,1,0,14,9,0,,,0,0,0,,0,0,NULL
